v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,target
33,management,married,tertiary,no,310,no,no,cellular,29,aug,179,2,-1,0,unknown,0
44,blue-collar,married,secondary,no,5414,no,no,cellular,30,jul,166,4,-1,0,unknown,0
48,unemployed,married,primary,no,1296,no,no,cellular,5,mar,119,1,-1,0,unknown,0
43,management,married,tertiary,no,28,yes,no,cellular,20,nov,73,1,-1,0,unknown,0
50,self-employed,married,secondary,no,0,yes,no,telephone,12,may,352,2,175,11,other,0
33,student,single,unknown,no,242,no,no,telephone,3,jul,320,2,-1,0,unknown,0
46,management,divorced,tertiary,no,233,yes,yes,cellular,14,may,57,4,-1,0,unknown,0
40,blue-collar,married,secondary,no,5060,no,no,cellular,10,feb,154,2,93,1,success,1
37,management,married,tertiary,no,21,yes,no,unknown,29,may,52,2,-1,0,unknown,0
29,unemployed,single,secondary,no,1562,yes,no,cellular,5,feb,286,1,-1,0,unknown,0
48,blue-collar,married,primary,no,104,no,no,cellular,8,aug,103,4,-1,0,unknown,0
50,blue-collar,married,primary,no,2142,yes,no,cellular,29,jan,309,2,224,1,other,0
28,technician,single,tertiary,no,387,yes,no,cellular,20,apr,205,1,82,1,failure,1
39,unemployed,married,secondary,no,270,yes,no,unknown,3,jun,116,1,-1,0,unknown,0
46,retired,married,primary,no,0,no,no,unknown,19,may,179,2,-1,0,unknown,0
53,self-employed,single,unknown,no,289,no,no,cellular,4,feb,502,1,-1,0,unknown,0
34,unknown,single,secondary,no,859,no,no,cellular,28,jan,829,1,-1,0,unknown,1
44,admin.,divorced,secondary,no,0,no,no,cellular,14,apr,1594,1,148,1,failure,1
24,student,single,secondary,no,139,no,no,cellular,9,sep,430,4,-1,0,unknown,1
28,blue-collar,single,tertiary,no,727,yes,no,unknown,6,jun,144,4,-1,0,unknown,0
33,unemployed,single,tertiary,no,850,no,no,cellular,4,may,324,3,-1,0,unknown,0
46,admin.,single,secondary,no,-976,yes,yes,cellular,14,may,111,1,-1,0,unknown,0
45,blue-collar,single,primary,no,116,yes,no,cellular,15,may,16,5,365,1,failure,0
33,blue-collar,married,primary,no,62,yes,no,telephone,11,may,26,1,-1,0,unknown,0
34,admin.,married,secondary,no,2374,yes,no,cellular,9,nov,161,1,209,2,failure,1
22,student,single,secondary,no,241,yes,no,cellular,13,may,200,1,-1,0,unknown,0
41,blue-collar,married,primary,no,1654,yes,no,unknown,14,may,35,1,-1,0,unknown,0
42,technician,married,secondary,no,2037,no,yes,cellular,5,feb,135,1,8,1,other,0
56,technician,married,secondary,no,378,yes,yes,cellular,20,apr,12,2,-1,0,unknown,0
35,management,married,tertiary,no,1212,yes,no,cellular,14,may,235,1,352,1,other,0
42,blue-collar,married,secondary,no,2157,yes,no,cellular,13,may,149,1,364,2,failure,0
37,management,married,tertiary,no,0,yes,no,cellular,23,apr,242,5,153,7,failure,1
43,admin.,single,secondary,no,445,yes,no,unknown,19,may,546,2,-1,0,unknown,0
28,technician,married,primary,no,-58,yes,no,unknown,8,may,74,1,-1,0,unknown,0
31,management,single,tertiary,no,130,no,no,cellular,6,aug,160,1,-1,0,unknown,0
57,self-employed,married,tertiary,no,192,yes,no,cellular,7,may,320,1,-1,0,unknown,0
56,blue-collar,married,secondary,no,813,yes,yes,unknown,14,jul,71,1,-1,0,unknown,0
32,services,married,secondary,no,207,yes,no,unknown,23,may,360,1,-1,0,unknown,0
57,technician,married,secondary,no,1469,yes,no,cellular,17,nov,364,1,-1,0,unknown,0
33,blue-collar,married,secondary,no,328,yes,no,cellular,18,nov,160,2,182,1,failure,0
33,blue-collar,single,secondary,no,2668,yes,no,cellular,18,jul,187,1,-1,0,unknown,0
46,admin.,married,secondary,no,126,no,no,unknown,18,jun,1255,1,-1,0,unknown,1
57,services,married,primary,no,1896,no,no,cellular,29,jul,248,4,-1,0,unknown,0
46,admin.,married,secondary,no,38,yes,yes,cellular,12,may,455,1,-1,0,unknown,0
26,student,single,secondary,no,5569,no,no,cellular,2,feb,236,1,-1,0,unknown,0
42,blue-collar,married,secondary,no,166,yes,no,unknown,7,may,285,3,-1,0,unknown,0
36,blue-collar,married,secondary,no,-406,yes,yes,unknown,14,may,104,3,-1,0,unknown,0
56,housemaid,divorced,secondary,no,0,no,no,unknown,15,may,103,1,-1,0,unknown,0
86,retired,married,secondary,no,1503,no,no,telephone,18,mar,165,3,101,1,other,0
34,technician,single,secondary,no,60,no,no,cellular,7,aug,274,2,-1,0,unknown,0
44,management,married,tertiary,no,7635,no,no,cellular,21,aug,719,5,-1,0,unknown,0
28,student,single,secondary,no,305,no,no,cellular,7,jul,625,1,-1,0,unknown,0
48,unemployed,single,primary,no,63,no,no,cellular,30,jul,29,4,-1,0,unknown,0
31,technician,single,tertiary,no,208,no,no,cellular,12,aug,1344,7,-1,0,unknown,1
39,management,married,tertiary,yes,47,no,no,unknown,16,jun,84,3,-1,0,unknown,0
20,student,single,unknown,no,755,no,no,cellular,29,dec,284,1,-1,0,unknown,1
35,management,divorced,tertiary,no,0,yes,no,telephone,29,oct,171,1,-1,0,unknown,1
36,blue-collar,married,secondary,no,462,no,no,cellular,31,jul,474,2,-1,0,unknown,0
31,technician,married,tertiary,no,1410,yes,no,unknown,21,may,42,1,-1,0,unknown,0
26,management,single,tertiary,no,1094,yes,no,cellular,8,sep,137,1,-1,0,unknown,1
42,services,married,primary,no,248,yes,no,cellular,14,may,480,2,-1,0,unknown,0
67,management,married,secondary,no,1287,no,no,cellular,2,feb,511,1,-1,0,unknown,0
49,services,married,secondary,no,280,yes,no,telephone,14,jul,162,3,-1,0,unknown,0
32,admin.,single,secondary,no,6042,yes,no,cellular,15,may,183,1,361,1,failure,0
55,technician,married,primary,no,1498,no,yes,unknown,17,jun,345,2,-1,0,unknown,0
49,technician,single,secondary,no,1245,no,no,cellular,29,apr,115,2,198,2,failure,0
77,retired,married,tertiary,no,0,no,no,cellular,27,sep,990,4,-1,0,unknown,0
26,technician,single,secondary,no,3244,no,no,cellular,28,jan,390,1,-1,0,unknown,0
38,technician,married,tertiary,no,-255,yes,yes,cellular,24,jul,63,1,-1,0,unknown,0
32,blue-collar,married,secondary,no,2561,yes,no,unknown,20,may,135,2,-1,0,unknown,0
58,admin.,married,secondary,no,145,yes,no,telephone,29,jul,616,13,-1,0,unknown,1
60,management,married,tertiary,no,3029,no,no,cellular,28,aug,26,9,-1,0,unknown,0
32,admin.,single,secondary,no,555,yes,no,cellular,9,sep,344,1,-1,0,unknown,1
34,technician,married,secondary,no,223,yes,no,cellular,15,jul,202,3,-1,0,unknown,0
45,management,single,tertiary,no,2067,yes,no,cellular,13,aug,393,2,462,1,success,1
84,retired,married,primary,no,1791,no,no,telephone,30,oct,62,3,-1,0,unknown,0
28,management,single,tertiary,no,187,no,no,cellular,9,mar,295,1,-1,0,unknown,1
35,services,married,secondary,no,0,no,yes,telephone,9,jul,42,1,-1,0,unknown,0
32,blue-collar,divorced,secondary,no,-289,yes,no,unknown,12,jun,161,2,-1,0,unknown,0
40,services,single,secondary,no,1547,yes,no,cellular,20,nov,405,1,-1,0,unknown,1
39,blue-collar,married,secondary,no,1042,yes,no,unknown,8,may,58,2,-1,0,unknown,0
53,management,married,tertiary,no,3911,yes,yes,unknown,30,may,63,2,-1,0,unknown,0
33,blue-collar,married,secondary,no,0,yes,no,cellular,19,nov,330,2,-1,0,unknown,0
37,blue-collar,married,primary,no,106,yes,no,cellular,25,aug,511,1,392,13,failure,1
42,housemaid,married,secondary,no,279,yes,no,cellular,23,jul,673,1,-1,0,unknown,0
39,services,single,secondary,no,26,yes,no,cellular,14,may,166,3,-1,0,unknown,0
32,blue-collar,married,secondary,no,5164,no,no,cellular,21,nov,253,1,-1,0,unknown,0
52,admin.,divorced,tertiary,no,0,yes,yes,cellular,27,apr,160,1,-1,0,unknown,0
39,management,married,tertiary,no,20932,no,no,cellular,21,nov,127,2,-1,0,unknown,0
22,admin.,single,tertiary,no,377,no,no,cellular,5,jun,155,1,-1,0,unknown,0
40,services,single,secondary,no,2284,yes,no,telephone,16,apr,100,1,-1,0,unknown,0
37,blue-collar,married,secondary,no,242,yes,no,cellular,4,feb,139,2,-1,0,unknown,0
30,technician,single,secondary,no,863,yes,no,unknown,16,may,1193,5,-1,0,unknown,1
27,technician,married,secondary,no,-147,yes,yes,unknown,21,may,239,4,-1,0,unknown,0
39,management,single,tertiary,no,1515,yes,no,cellular,4,may,815,6,167,6,failure,1
38,management,divorced,tertiary,no,4207,no,no,unknown,5,jun,355,1,-1,0,unknown,0
37,housemaid,single,primary,no,199,yes,no,cellular,10,jul,186,1,-1,0,unknown,0
32,housemaid,married,primary,no,163,no,no,cellular,13,aug,132,2,-1,0,unknown,0
52,management,divorced,tertiary,no,2909,yes,no,unknown,30,may,110,1,-1,0,unknown,0
40,housemaid,divorced,primary,no,1,no,no,unknown,6,jun,113,3,-1,0,unknown,0
57,admin.,married,secondary,no,407,yes,yes,cellular,15,may,166,3,-1,0,unknown,0
59,admin.,married,secondary,no,1575,yes,no,cellular,22,aug,1241,11,-1,0,unknown,1
29,blue-collar,married,primary,no,410,no,yes,telephone,25,jul,297,2,-1,0,unknown,0
33,technician,married,secondary,no,-805,no,no,cellular,7,jul,208,2,-1,0,unknown,0
34,management,married,tertiary,no,1703,yes,no,cellular,22,jul,153,5,-1,0,unknown,0
56,technician,divorced,secondary,no,672,no,no,cellular,21,jul,71,9,-1,0,unknown,0
72,retired,married,primary,no,4657,no,no,cellular,22,dec,305,3,309,5,success,1
21,management,single,secondary,no,691,no,no,cellular,13,aug,219,1,101,2,other,0
69,retired,married,primary,no,279,no,no,telephone,12,aug,26,1,-1,0,unknown,0
54,blue-collar,married,secondary,no,175,yes,no,cellular,3,feb,94,4,271,4,failure,0
29,blue-collar,married,secondary,no,185,yes,yes,unknown,5,jun,471,3,-1,0,unknown,0
50,management,married,primary,no,117,yes,no,telephone,13,may,216,4,-1,0,unknown,0
42,management,single,tertiary,no,0,no,no,cellular,25,aug,129,4,-1,0,unknown,0
53,blue-collar,married,primary,no,206,no,no,cellular,5,aug,145,1,-1,0,unknown,0
32,unemployed,married,secondary,no,10,yes,no,unknown,6,may,501,4,-1,0,unknown,0
30,management,divorced,tertiary,no,46,no,no,cellular,13,aug,382,3,-1,0,unknown,0
31,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,143,1,-1,0,unknown,0
48,entrepreneur,married,tertiary,no,981,yes,no,unknown,15,may,995,2,-1,0,unknown,0
52,management,married,tertiary,no,2920,yes,no,cellular,17,nov,131,2,-1,0,unknown,0
53,management,married,primary,no,4086,no,no,unknown,20,jun,14,3,-1,0,unknown,0
41,blue-collar,married,primary,no,2007,yes,no,cellular,30,jan,419,1,-1,0,unknown,0
31,admin.,single,secondary,no,1588,yes,no,unknown,3,jun,14,1,-1,0,unknown,0
49,services,married,secondary,yes,-249,no,no,cellular,29,jul,234,5,-1,0,unknown,0
42,blue-collar,married,primary,no,0,yes,no,telephone,31,jul,190,4,-1,0,unknown,0
32,self-employed,married,tertiary,no,9,yes,no,unknown,23,may,98,2,-1,0,unknown,0
38,blue-collar,married,primary,no,1679,yes,no,unknown,20,jun,21,18,-1,0,unknown,0
56,blue-collar,married,secondary,no,1412,yes,no,unknown,14,may,129,1,-1,0,unknown,0
36,admin.,married,secondary,no,0,yes,yes,cellular,9,feb,101,2,-1,0,unknown,0
46,admin.,divorced,primary,no,1807,yes,no,cellular,11,may,62,3,339,2,failure,0
41,management,married,tertiary,no,2885,no,no,cellular,19,nov,40,1,-1,0,unknown,0
29,unemployed,single,primary,no,115,no,no,cellular,29,jan,61,2,-1,0,unknown,0
36,student,single,unknown,no,417,no,no,cellular,10,aug,304,1,181,1,success,1
28,management,married,tertiary,no,577,yes,no,cellular,16,apr,152,1,-1,0,unknown,0
34,admin.,single,tertiary,no,4254,yes,no,cellular,18,may,104,3,178,1,success,0
42,blue-collar,married,primary,no,1461,yes,no,cellular,7,may,757,2,170,3,failure,1
40,management,married,tertiary,no,1217,yes,yes,cellular,18,nov,155,1,-1,0,unknown,0
34,admin.,married,secondary,no,45,yes,no,cellular,18,nov,79,1,-1,0,unknown,0
35,management,married,tertiary,no,0,yes,no,cellular,5,may,310,1,-1,0,unknown,0
42,management,single,tertiary,no,10907,no,no,cellular,4,may,74,3,-1,0,unknown,0
26,retired,single,secondary,no,530,no,no,cellular,30,apr,308,1,-1,0,unknown,0
28,services,single,secondary,no,94,yes,no,cellular,16,apr,300,1,-1,0,unknown,0
70,retired,married,unknown,no,1236,no,no,cellular,12,mar,58,4,-1,0,unknown,0
23,services,married,secondary,no,2673,yes,no,unknown,5,jun,81,2,-1,0,unknown,0
50,management,married,tertiary,no,3284,yes,no,cellular,4,feb,195,2,271,3,failure,0
45,blue-collar,married,primary,no,487,yes,no,cellular,19,aug,110,4,-1,0,unknown,0
33,management,single,tertiary,no,1345,yes,no,cellular,29,jan,257,1,262,3,failure,0
55,blue-collar,married,secondary,no,471,yes,no,unknown,30,may,58,2,-1,0,unknown,0
36,unemployed,married,secondary,no,1453,no,no,unknown,6,jun,386,1,-1,0,unknown,0
56,blue-collar,married,primary,no,1399,yes,no,unknown,12,may,80,4,-1,0,unknown,0
30,housemaid,single,secondary,no,49,yes,no,unknown,13,may,267,2,-1,0,unknown,0
52,management,married,tertiary,no,1564,yes,no,cellular,17,jul,493,1,-1,0,unknown,0
39,management,married,secondary,no,18,yes,no,unknown,5,may,85,1,-1,0,unknown,0
40,blue-collar,married,secondary,no,356,yes,yes,cellular,7,may,1254,3,365,1,failure,0
27,blue-collar,single,primary,no,21,no,no,cellular,30,jan,197,4,-1,0,unknown,0
32,services,married,secondary,no,241,no,no,unknown,30,may,197,3,-1,0,unknown,0
53,technician,divorced,secondary,yes,-63,no,yes,cellular,4,aug,531,1,-1,0,unknown,0
31,admin.,single,secondary,no,757,no,no,cellular,3,feb,343,2,-1,0,unknown,0
30,technician,single,tertiary,no,0,yes,no,cellular,18,nov,342,2,174,1,failure,0
48,blue-collar,married,primary,no,559,yes,no,unknown,15,may,1231,2,-1,0,unknown,0
30,self-employed,married,secondary,no,0,no,no,cellular,12,aug,297,3,-1,0,unknown,0
34,management,married,tertiary,no,577,yes,no,cellular,20,apr,243,2,153,1,failure,0
36,admin.,single,secondary,no,0,no,no,unknown,20,may,37,1,-1,0,unknown,0
26,blue-collar,single,secondary,no,339,yes,no,unknown,26,may,165,5,-1,0,unknown,0
27,blue-collar,single,secondary,no,14,no,no,unknown,14,may,72,2,-1,0,unknown,0
52,technician,divorced,secondary,no,5102,no,no,cellular,8,aug,117,2,-1,0,unknown,0
37,unemployed,married,secondary,no,2424,no,no,cellular,20,nov,633,2,156,2,other,0
30,admin.,single,secondary,yes,-228,yes,no,cellular,15,may,101,1,371,1,failure,0
32,technician,single,tertiary,no,257,yes,no,unknown,2,jun,183,5,-1,0,unknown,0
29,blue-collar,married,secondary,no,424,yes,yes,unknown,14,may,241,2,-1,0,unknown,0
27,blue-collar,single,primary,no,409,yes,no,cellular,18,may,276,4,301,2,success,0
32,management,married,tertiary,no,500,no,yes,cellular,29,aug,107,2,-1,0,unknown,0
43,blue-collar,divorced,secondary,no,338,yes,no,unknown,8,may,116,1,-1,0,unknown,0
59,housemaid,married,primary,no,5501,no,no,unknown,9,jun,172,4,-1,0,unknown,0
28,admin.,single,secondary,no,1823,no,no,cellular,29,jan,237,1,-1,0,unknown,0
37,technician,married,secondary,no,1,yes,no,unknown,6,may,608,1,-1,0,unknown,1
34,self-employed,married,secondary,no,173,no,no,unknown,26,feb,36,1,-1,0,unknown,0
33,blue-collar,married,primary,no,28,no,yes,cellular,5,feb,144,2,-1,0,unknown,0
39,management,married,tertiary,no,0,yes,no,unknown,29,may,184,2,-1,0,unknown,0
25,student,single,secondary,no,41,yes,no,telephone,4,may,101,2,-1,0,unknown,0
26,technician,single,tertiary,no,252,yes,no,cellular,29,jan,187,1,-1,0,unknown,0
31,services,married,secondary,no,-331,yes,no,unknown,23,may,203,5,-1,0,unknown,0
27,services,single,secondary,no,-20,no,no,unknown,16,may,757,6,-1,0,unknown,0
43,services,married,secondary,no,-416,yes,yes,cellular,11,may,114,1,301,3,failure,0
37,technician,married,tertiary,no,127,yes,no,cellular,25,aug,192,1,193,1,success,1
31,services,single,unknown,no,6145,yes,no,cellular,31,jul,70,13,-1,0,unknown,0
29,technician,divorced,secondary,no,328,yes,yes,cellular,4,feb,25,1,-1,0,unknown,0
41,services,married,primary,no,510,no,no,unknown,9,jun,316,2,-1,0,unknown,0
35,management,married,tertiary,no,867,yes,no,cellular,20,nov,298,2,171,3,success,0
47,blue-collar,married,primary,no,-58,yes,no,cellular,18,jul,92,2,-1,0,unknown,0
49,technician,single,secondary,no,-97,yes,no,unknown,6,jun,92,2,-1,0,unknown,0
41,housemaid,married,primary,no,3291,yes,no,unknown,15,may,125,4,-1,0,unknown,0
25,services,single,secondary,no,333,no,yes,cellular,15,jul,1056,2,-1,0,unknown,1
43,technician,single,secondary,yes,685,yes,no,cellular,18,nov,78,1,110,2,failure,0
30,management,married,tertiary,no,11,no,no,cellular,15,jul,84,5,-1,0,unknown,0
34,housemaid,married,primary,no,-1,yes,no,cellular,9,jul,272,1,-1,0,unknown,0
53,technician,divorced,secondary,no,320,no,no,cellular,9,jul,175,1,-1,0,unknown,0
50,management,married,tertiary,no,1612,yes,no,cellular,10,jul,103,1,-1,0,unknown,0
35,blue-collar,married,primary,no,4924,no,no,unknown,16,jun,252,2,-1,0,unknown,0
46,management,divorced,tertiary,no,624,no,no,cellular,18,mar,420,1,276,1,other,1
22,student,single,secondary,no,71,no,no,cellular,13,jul,337,1,181,2,success,1
51,management,married,tertiary,no,-892,yes,yes,cellular,14,aug,248,2,-1,0,unknown,0
34,admin.,married,secondary,no,1499,yes,no,cellular,13,apr,186,1,327,2,failure,0
28,management,single,tertiary,no,682,yes,no,cellular,7,may,79,1,-1,0,unknown,0
36,blue-collar,single,primary,no,109,yes,no,telephone,12,may,200,2,370,2,failure,0
26,technician,single,tertiary,no,2781,yes,no,cellular,30,apr,132,1,-1,0,unknown,0
40,retired,married,primary,no,630,yes,no,cellular,23,jul,177,2,-1,0,unknown,0
45,management,married,secondary,no,446,no,no,cellular,6,aug,304,3,-1,0,unknown,1
35,blue-collar,married,secondary,no,603,yes,no,cellular,17,apr,474,2,-1,0,unknown,0
35,technician,single,secondary,no,391,no,no,cellular,21,nov,152,1,-1,0,unknown,0
36,blue-collar,married,secondary,no,29,yes,yes,cellular,31,jul,345,1,-1,0,unknown,0
35,blue-collar,married,primary,yes,-1489,yes,yes,unknown,29,may,177,1,-1,0,unknown,0
50,services,married,secondary,no,1501,no,no,cellular,21,aug,946,4,-1,0,unknown,1
30,management,married,tertiary,no,101,yes,no,cellular,17,jul,88,1,-1,0,unknown,0
30,blue-collar,married,secondary,no,554,yes,no,cellular,29,jan,100,1,-1,0,unknown,0
35,blue-collar,married,secondary,no,-184,yes,no,telephone,12,may,155,2,-1,0,unknown,0
45,blue-collar,married,primary,no,532,yes,no,unknown,14,may,137,2,-1,0,unknown,0
39,technician,married,unknown,no,839,no,no,unknown,30,may,825,2,-1,0,unknown,0
48,blue-collar,married,secondary,no,7985,yes,no,cellular,11,may,232,2,347,1,failure,0
40,admin.,married,secondary,no,67,no,no,cellular,21,nov,199,2,-1,0,unknown,0
44,services,divorced,secondary,no,-368,yes,no,cellular,5,may,895,1,-1,0,unknown,1
60,retired,married,tertiary,no,614,no,no,cellular,29,aug,50,3,-1,0,unknown,0
41,blue-collar,married,secondary,no,2913,no,no,cellular,20,nov,1058,1,-1,0,unknown,0
46,blue-collar,married,primary,no,575,no,no,cellular,25,aug,129,3,-1,0,unknown,0
53,blue-collar,married,secondary,no,-31,no,no,cellular,21,aug,82,8,-1,0,unknown,0
48,technician,married,secondary,no,1981,yes,no,cellular,16,mar,291,3,238,2,success,0
44,blue-collar,married,secondary,no,2092,no,yes,unknown,18,jun,452,1,-1,0,unknown,0
23,services,single,secondary,no,-229,yes,yes,cellular,18,may,557,1,-1,0,unknown,0
46,self-employed,divorced,secondary,no,0,no,no,unknown,10,aug,6,1,-1,0,unknown,0
42,management,married,tertiary,no,254,no,no,cellular,9,dec,288,7,183,4,success,1
38,services,single,secondary,no,2253,yes,no,cellular,13,may,937,3,-1,0,unknown,1
52,services,married,secondary,no,10021,no,no,cellular,20,nov,174,1,-1,0,unknown,0
46,technician,divorced,secondary,no,447,no,yes,cellular,22,aug,314,2,-1,0,unknown,0
33,blue-collar,married,unknown,no,695,yes,yes,cellular,21,nov,148,1,-1,0,unknown,0
57,services,divorced,secondary,no,1024,yes,no,unknown,26,may,360,6,-1,0,unknown,0
31,blue-collar,married,secondary,no,150,yes,no,telephone,14,may,68,2,-1,0,unknown,0
24,technician,single,secondary,no,2019,yes,no,unknown,4,jun,1045,1,-1,0,unknown,0
34,self-employed,married,tertiary,no,0,no,no,cellular,28,aug,730,11,-1,0,unknown,1
39,blue-collar,single,primary,no,656,yes,no,cellular,18,may,190,6,-1,0,unknown,0
31,services,single,secondary,no,887,no,no,cellular,30,jan,427,1,-1,0,unknown,0
60,retired,married,secondary,no,374,no,no,cellular,19,aug,276,2,-1,0,unknown,0
27,technician,single,secondary,no,911,no,no,cellular,4,feb,471,2,-1,0,unknown,0
34,technician,single,tertiary,no,2,yes,no,unknown,13,may,60,2,-1,0,unknown,0
27,management,single,primary,yes,13,no,no,cellular,30,jan,475,3,-1,0,unknown,1
48,services,married,unknown,no,1155,yes,no,unknown,16,may,557,4,-1,0,unknown,0
34,student,married,tertiary,no,3037,yes,no,telephone,21,nov,65,1,-1,0,unknown,0
34,management,married,tertiary,no,4831,yes,no,cellular,4,feb,265,1,-1,0,unknown,0
